Order ID,Customer ID,Sales Person,Order Date,Ship Date,Order Priority,SKU Code,Order Quantity,Unit Sell Price,Unit Cost Price,Discount Percent,Shipping Amount,Ship Mode,Container,Cost,Discount Amount,Discount Cost,Total Discounted Cost
49505,C325,Mr Robert Carlton,1/21/2017,1/22/2017,Critical,SKU1039,34,9.78,3,4%,1.99,Express Air,Small Pack,332.52,13.3008,319.2192,321.2092
38021,C642,Mr Robert Carlton,1/21/2017,1/22/2017,Medium,SKU323,16,279.81,74,4%,23.19,Delivery Truck,Jumbo Drum,4476.96,179.0784,4297.8816,4321.0716
38021,C642,Mrs Gail Johnson,1/21/2017,1/22/2017,Medium,SKU525,36,4.91,1,2%,0.5,Regular Air,Small Box,176.76,3.5352,173.2248,173.7248
52608,C743,Mrs Gail Johnson,1/21/2017,1/25/2017,Low,SKU735,36,3.98,1,5%,0.7,Regular Air,Wrap Bag,143.28,7.164,136.116,136.816
58759,C032,Mr Robert Carlton,1/21/2017,1/28/2017,Low,SKU597,4,8.01,2,10%,2.87,Regular Air,Wrap Bag,32.04,3.204,28.836,31.706
32800,C453,Miss Roseanna Marr,1/21/2017,1/22/2017,Not Specified,SKU054,33,355.98,104,4%,58.92,Delivery Truck,Jumbo Drum,11747.34,469.8936,11277.4464,11336.3664
32800,C453,Mrs Gail Johnson,1/21/2017,1/22/2017,Not Specified,SKU584,19,19.98,7,9%,8.68,Regular Air,Small Box,379.62,34.1658,345.4542,354.1342
32800,C453,Mr Robert Carlton,1/21/2017,1/23/2017,Not Specified,SKU584,40,19.98,9,7%,8.68,Regular Air,Small Box,799.2,55.944,743.256,751.936
35936,C659,Mr Robert Carlton,1/21/2017,1/22/2017,Medium,SKU463,41,7.84,1,8%,4.71,Regular Air,Small Box,321.44,25.7152,295.7248,300.4348
35936,C659,Mr Robert Carlton,1/21/2017,1/22/2017,Medium,SKU115,40,105.34,6,3%,24.49,Regular Air,Large Box,4213.6,126.408,4087.192,4111.682
28226,C447,Mr Robert Carlton,1/22/2017,1/22/2017,Critical,SKU094,9,20.28,3,0%,14.39,Regular Air,Small Box,182.52,0,182.52,196.91
13636,C669,Mrs Gail Johnson,1/22/2017,1/26/2017,Low,SKU022,32,880.98,347,2%,44.55,Delivery Truck,Jumbo Box,28191.36,563.8272,27627.5328,27672.0828
53891,C565,Mr Robert Carlton,1/22/2017,1/22/2017,High,SKU410,36,15.22,6,2%,9.73,Regular Air,Small Box,547.92,10.9584,536.9616,546.6916
28225,C319,Miss Roseanna Marr,1/22/2017,1/24/2017,Critical,SKU893,13,80.98,25,1%,35,Regular Air,Large Box,1052.74,10.5274,1042.2126,1077.2126
53891,C565,Mr Robert Carlton,1/22/2017,1/23/2017,High,SKU1049,27,179.99,30,7%,19.99,Regular Air,Small Box,4859.73,340.1811,4519.5489,4539.5389
53891,C565,Mrs Gail Johnson,1/22/2017,1/23/2017,High,SKU119,44,92.23,37,2%,39.61,Express Air,Medium Box,4058.12,81.1624,3976.9576,4016.5676
53891,C565,Mrs Gail Johnson,1/22/2017,1/23/2017,High,SKU1175,25,115.99,12,3%,5.92,Express Air,Small Box,2899.75,86.9925,2812.7575,2818.6775
55360,C663,Mr Robert Carlton,1/22/2017,1/24/2017,Medium,SKU519,49,2.89,1,7%,0.5,Regular Air,Small Box,141.61,9.9127,131.6973,132.1973
55360,C663,Miss Roseanna Marr,1/22/2017,1/23/2017,Medium,SKU240,39,217.85,31,0%,29.1,Delivery Truck,Jumbo Box,8496.15,0,8496.15,8525.25
7815,C031,Mr Robert Carlton,1/22/2017,1/23/2017,Critical,SKU1051,6,32.98,16,9%,5.5,Regular Air,Small Box,197.88,17.8092,180.0708,185.5708
10661,C383,Mr Robert Carlton,1/23/2017,1/24/2017,Not Specified,SKU866,18,6.84,1,0%,8.37,Regular Air,Small Pack,123.12,0,123.12,131.49
10661,C383,Mrs Gail Johnson,1/23/2017,1/25/2017,Not Specified,SKU567,42,30.98,1,7%,5.76,Regular Air,Small Box,1301.16,91.0812,1210.0788,1215.8388
24802,C785,Mr Robert Carlton,1/23/2017,1/25/2017,Medium,SKU1020,18,73.98,21,1%,12.14,Regular Air,Small Box,1331.64,13.3164,1318.3236,1330.4636
29319,C282,Mr Robert Carlton,1/24/2017,1/26/2017,Low,SKU078,30,238.4,116,10%,24.49,Regular Air,Large Box,7152,715.2,6436.8,6461.29
29319,C282,Miss Roseanna Marr,1/24/2017,1/26/2017,Low,SKU1076,21,199.99,34,3%,24.49,Express Air,Large Box,4199.79,125.9937,4073.7963,4098.2863
58277,C526,Mrs Gail Johnson,1/24/2017,1/26/2017,Medium,SKU295,23,11.7,5,1%,6.96,Regular Air,Medium Box,269.1,2.691,266.409,273.369
33025,C220,Mrs Gail Johnson,1/24/2017,1/29/2017,Low,SKU290,5,67.84,33,8%,0.99,Regular Air,Small Box,339.2,27.136,312.064,313.054
19234,C187,Miss Roseanna Marr,1/24/2017,1/24/2017,High,SKU300,24,14.42,5,1%,6.75,Regular Air,Medium Box,346.08,3.4608,342.6192,349.3692
12869,C455,Mr Robert Carlton,1/25/2017,1/28/2017,Not Specified,SKU1154,15,125.99,21,10%,8.99,Regular Air,Small Box,1889.85,188.985,1700.865,1709.855
7043,C307,Mr Robert Carlton,1/25/2017,1/26/2017,Critical,SKU141,4,1.74,1,6%,4.08,Regular Air,Small Pack,6.96,0.4176,6.5424,10.6224
20422,C300,Miss Roseanna Marr,1/26/2017,1/27/2017,High,SKU192,30,14.34,6,3%,5,Regular Air,Small Pack,430.2,12.906,417.294,422.294
20422,C300,Mrs Gail Johnson,1/26/2017,1/28/2017,High,SKU519,5,2.89,1,1%,0.5,Regular Air,Small Box,14.45,0.1445,14.3055,14.8055
17186,C443,Mr Robert Carlton,1/26/2017,1/28/2017,Medium,SKU128,49,90.98,12,8%,56.2,Regular Air,Medium Box,4458.02,356.6416,4101.3784,4157.5784
17186,C443,Miss Roseanna Marr,1/26/2017,1/28/2017,Medium,SKU663,11,5.98,1,7%,5.35,Regular Air,Small Box,65.78,4.6046,61.1754,66.5254
55937,C711,Mrs Gail Johnson,1/26/2017,1/28/2017,Medium,SKU1000,10,39.98,14,9%,7.12,Regular Air,Small Box,399.8,35.982,363.818,370.938
55937,C711,Mrs Gail Johnson,1/26/2017,1/28/2017,Medium,SKU233,24,376.13,10,6%,85.63,Delivery Truck,Jumbo Box,9027.12,541.6272,8485.4928,8571.1228
24544,C738,Miss Roseanna Marr,1/26/2017,1/27/2017,High,SKU1090,31,150.98,13,8%,13.99,Express Air,Medium Box,4680.38,374.4304,4305.9496,4319.9396
24544,C738,Mrs Gail Johnson,1/26/2017,1/27/2017,High,SKU049,15,25.98,1,3%,14.36,Delivery Truck,Jumbo Drum,389.7,11.691,378.009,392.369
24544,C738,Miss Roseanna Marr,1/26/2017,1/27/2017,High,SKU915,39,32.48,7,10%,35,Regular Air,Large Box,1266.72,126.672,1140.048,1175.048
15718,C691,Mr Robert Carlton,1/27/2017,1/28/2017,Critical,SKU798,36,2.94,1,9%,0.7,Regular Air,Wrap Bag,105.84,9.5256,96.3144,97.0144
11686,C526,Mr Robert Carlton,1/27/2017,1/28/2017,Not Specified,SKU1260,38,205.99,61,8%,2.5,Regular Air,Small Box,7827.62,626.2096,7201.4104,7203.9104
15718,C691,Miss Roseanna Marr,1/27/2017,1/29/2017,Critical,SKU748,41,43.98,9,3%,8.99,Regular Air,Small Pack,1803.18,54.0954,1749.0846,1758.0746
15718,C691,Mrs Gail Johnson,1/27/2017,1/30/2017,Critical,SKU849,50,1.14,1,6%,0.7,Regular Air,Wrap Bag,57,3.42,53.58,54.28
10530,C784,Mrs Gail Johnson,1/27/2017,1/29/2017,Medium,SKU1244,4,110.99,3,2%,2.5,Regular Air,Small Box,443.96,8.8792,435.0808,437.5808
8868,C166,Mr Robert Carlton,1/28/2017,2/6/2017,Low,SKU273,3,59.98,29,2%,3.99,Regular Air,Small Box,179.94,3.5988,176.3412,180.3312
8868,C166,Miss Roseanna Marr,1/28/2017,2/1/2017,Low,SKU457,34,5.18,1,3%,5.74,Regular Air,Small Box,176.12,5.2836,170.8364,176.5764
19047,C005,Mrs Gail Johnson,1/28/2017,1/29/2017,High,SKU660,1,55.48,15,6%,14.3,Regular Air,Small Box,55.48,3.3288,52.1512,66.4512
19047,C005,Mrs Gail Johnson,1/28/2017,1/30/2017,High,SKU788,3,1.68,1,2%,1.57,Regular Air,Wrap Bag,5.04,0.1008,4.9392,6.5092
17155,C124,Miss Roseanna Marr,1/28/2017,1/29/2017,Medium,SKU544,36,6.88,3,0%,2,Express Air,Wrap Bag,247.68,0,247.68,249.68
17155,C124,Miss Roseanna Marr,1/28/2017,1/28/2017,Medium,SKU915,31,32.48,16,3%,35,Express Air,Large Box,1006.88,30.2064,976.6736,1011.6736
20480,C473,Miss Roseanna Marr,1/29/2017,1/31/2017,Medium,SKU001,4,240.98,92,2%,60.2,Delivery Truck,Jumbo Box,963.92,19.2784,944.6416,1004.8416
20480,C473,Mr Robert Carlton,1/29/2017,2/1/2017,Medium,SKU386,38,420.98,79,2%,19.99,Regular Air,Small Box,15997.24,319.9448,15677.2952,15697.2852
20484,C427,Mrs Gail Johnson,1/29/2017,1/31/2017,Critical,SKU1248,14,95.99,18,9%,4.9,Regular Air,Small Box,1343.86,120.9474,1222.9126,1227.8126
5316,C173,Mrs Gail Johnson,1/30/2017,2/1/2017,Critical,SKU1035,42,31.78,8,10%,1.99,Regular Air,Small Pack,1334.76,133.476,1201.284,1203.274
21383,C637,Mrs Gail Johnson,1/30/2017,2/4/2017,Low,SKU1128,31,574.74,44,7%,24.49,Regular Air,Large Box,17816.94,1247.1858,16569.7542,16594.2442
35847,C275,Mrs Gail Johnson,1/30/2017,1/30/2017,Critical,SKU1006,23,15.98,1,8%,8.99,Express Air,Small Pack,367.54,29.4032,338.1368,347.1268
30341,C506,Mrs Gail Johnson,1/31/2017,1/31/2017,Low,SKU072,42,160.98,52,9%,30,Delivery Truck,Jumbo Drum,6761.16,608.5044,6152.6556,6182.6556
30341,C506,Miss Roseanna Marr,1/31/2017,1/31/2017,Low,SKU526,41,6.3,1,9%,0.5,Regular Air,Small Box,258.3,23.247,235.053,235.553
30341,C506,Miss Roseanna Marr,1/31/2017,2/7/2017,Low,SKU577,30,4.98,2,0%,0.8,Regular Air,Wrap Bag,149.4,0,149.4,150.2
18595,C059,Mrs Gail Johnson,1/31/2017,2/2/2017,Critical,SKU307,6,78.65,39,10%,13.99,Regular Air,Medium Box,471.9,47.19,424.71,438.7
18595,C059,Miss Roseanna Marr,1/31/2017,2/2/2017,Critical,SKU873,16,8.34,4,3%,2.64,Regular Air,Small Pack,133.44,4.0032,129.4368,132.0768
52416,C205,Miss Roseanna Marr,1/31/2017,2/2/2017,Not Specified,SKU578,6,7.64,3,5%,5.83,Regular Air,Wrap Bag,45.84,2.292,43.548,49.378
52416,C205,Miss Roseanna Marr,1/31/2017,2/1/2017,Not Specified,SKU228,40,218.75,67,4%,69.64,Delivery Truck,Jumbo Box,8750,350,8400,8469.64
40101,C392,Miss Roseanna Marr,1/31/2017,2/5/2017,Low,SKU1060,46,49.99,22,10%,19.99,Express Air,Small Box,2299.54,229.954,2069.586,2089.576
15270,C491,Mr Robert Carlton,1/31/2017,2/2/2017,Not Specified,SKU545,36,6.98,3,0%,1.6,Regular Air,Wrap Bag,251.28,0,251.28,252.88
4454,C266,Miss Roseanna Marr,2/1/2017,2/6/2017,Low,SKU518,17,3.08,1,1%,0.5,Regular Air,Small Box,52.36,0.5236,51.8364,52.3364
32676,C405,Miss Roseanna Marr,2/1/2017,2/4/2017,Critical,SKU1067,37,45.19,8,6%,1.99,Regular Air,Small Pack,1672.03,100.3218,1571.7082,1573.6982
30053,C487,Mrs Gail Johnson,2/1/2017,2/3/2017,Critical,SKU1112,41,80.97,34,6%,33.6,Delivery Truck,Jumbo Drum,3319.77,199.1862,3120.5838,3154.1838
13604,C266,Mrs Gail Johnson,2/2/2017,2/4/2017,Not Specified,SKU1043,38,83.1,12,4%,6.13,Regular Air,Small Box,3157.8,126.312,3031.488,3037.618
13604,C266,Mrs Gail Johnson,2/2/2017,2/5/2017,Not Specified,SKU128,42,90.98,11,7%,56.2,Regular Air,Medium Box,3821.16,267.4812,3553.6788,3609.8788
19493,C091,Mrs Gail Johnson,2/2/2017,2/3/2017,Critical,SKU253,31,154.13,30,10%,69,Regular Air,Large Box,4778.03,477.803,4300.227,4369.227
39904,C018,Mrs Gail Johnson,2/2/2017,2/3/2017,Not Specified,SKU087,44,8.09,4,0%,7.96,Regular Air,Small Box,355.96,0,355.96,363.92
55713,C015,Mrs Gail Johnson,2/2/2017,2/4/2017,High,SKU042,49,122.99,22,9%,70.2,Delivery Truck,Jumbo Drum,6026.51,542.3859,5484.1241,5554.3241
38529,C201,Mr Robert Carlton,2/2/2017,2/2/2017,Low,SKU849,38,1.14,1,2%,0.7,Regular Air,Wrap Bag,43.32,0.8664,42.4536,43.1536
21222,C133,Mrs Gail Johnson,2/3/2017,2/5/2017,Not Specified,SKU187,36,5.08,1,10%,3.63,Regular Air,Wrap Bag,182.88,18.288,164.592,168.222
21222,C133,Mrs Gail Johnson,2/3/2017,2/5/2017,Not Specified,SKU1188,26,35.99,15,2%,5,Regular Air,Small Box,935.74,18.7148,917.0252,922.0252
44387,C266,Miss Roseanna Marr,2/4/2017,2/9/2017,Low,SKU1066,50,29.89,2,7%,1.99,Express Air,Small Pack,1494.5,104.615,1389.885,1391.875
44387,C266,Mrs Gail Johnson,2/4/2017,2/8/2017,Low,SKU582,20,8.34,1,3%,4.82,Regular Air,Small Box,166.8,5.004,161.796,166.616
14627,C708,Mr Robert Carlton,2/4/2017,2/5/2017,Medium,SKU413,47,14.48,1,7%,6.46,Regular Air,Small Box,680.56,47.6392,632.9208,639.3808
41988,C506,Mr Robert Carlton,2/4/2017,2/4/2017,Low,SKU1123,33,145.45,36,8%,17.85,Delivery Truck,Jumbo Drum,4799.85,383.988,4415.862,4433.712
41988,C506,Miss Roseanna Marr,2/4/2017,2/8/2017,Low,SKU065,18,33.94,6,7%,19.19,Delivery Truck,Jumbo Drum,610.92,42.7644,568.1556,587.3456
41988,C506,Miss Roseanna Marr,2/4/2017,2/8/2017,Low,SKU917,14,13.43,3,10%,5.5,Regular Air,Small Box,188.02,18.802,169.218,174.718
59459,C158,Miss Roseanna Marr,2/4/2017,2/5/2017,Medium,SKU978,40,1.7,1,7%,1.99,Regular Air,Small Pack,68,4.76,63.24,65.23
14400,C333,Miss Roseanna Marr,2/4/2017,2/5/2017,Medium,SKU429,32,2.16,1,5%,6.05,Regular Air,Small Box,69.12,3.456,65.664,71.714
14400,C333,Mr Robert Carlton,2/4/2017,2/5/2017,Medium,SKU714,35,6.48,3,3%,6.6,Regular Air,Small Box,226.8,6.804,219.996,226.596
14400,C333,Miss Roseanna Marr,2/4/2017,2/5/2017,Medium,SKU229,43,146.05,5,8%,80.2,Delivery Truck,Jumbo Box,6280.15,502.412,5777.738,5857.938
35776,C301,Mrs Gail Johnson,2/4/2017,2/6/2017,Medium,SKU427,9,12.97,2,5%,1.49,Regular Air,Small Box,116.73,5.8365,110.8935,112.3835
35776,C301,Mr Robert Carlton,2/4/2017,2/6/2017,Medium,SKU839,36,5.81,2,6%,3.37,Regular Air,Wrap Bag,209.16,12.5496,196.6104,199.9804
25120,C527,Mrs Gail Johnson,2/4/2017,2/6/2017,Medium,SKU515,46,4.91,1,0%,0.5,Regular Air,Small Box,225.86,0,225.86,226.36
25120,C527,Miss Roseanna Marr,2/4/2017,2/5/2017,Medium,SKU553,22,7.28,3,1%,11.15,Regular Air,Small Box,160.16,1.6016,158.5584,169.7084
25120,C527,Mr Robert Carlton,2/4/2017,2/7/2017,Medium,SKU565,10,6.68,3,10%,6.93,Regular Air,Small Box,66.8,6.68,60.12,67.05
17636,C216,Miss Roseanna Marr,2/4/2017,2/8/2017,Low,SKU802,2,2.94,1,3%,0.96,Regular Air,Wrap Bag,5.88,0.1764,5.7036,6.6636
10310,C154,Mr Robert Carlton,2/5/2017,2/9/2017,Low,SKU819,48,2.88,1,7%,1.01,Regular Air,Wrap Bag,138.24,9.6768,128.5632,129.5732
10310,C154,Mrs Gail Johnson,2/5/2017,2/12/2017,Low,SKU1231,6,195.99,45,10%,3.99,Regular Air,Small Box,1175.94,117.594,1058.346,1062.336
36068,C053,Mrs Gail Johnson,2/5/2017,2/6/2017,Critical,SKU323,23,279.81,36,6%,23.19,Delivery Truck,Jumbo Drum,6435.63,386.1378,6049.4922,6072.6822
26945,C542,Mrs Gail Johnson,2/5/2017,2/5/2017,Critical,SKU574,29,7.28,3,0%,1.77,Regular Air,Wrap Bag,211.12,0,211.12,212.89
35200,C629,Mrs Gail Johnson,2/5/2017,2/7/2017,Medium,SKU149,15,9.98,4,8%,12.52,Regular Air,Small Box,149.7,11.976,137.724,150.244
417,C645,Mrs Gail Johnson,2/5/2017,2/6/2017,Medium,SKU1105,39,500.98,63,7%,28.14,Delivery Truck,Jumbo Drum,19538.22,1367.6754,18170.5446,18198.6846
417,C645,Mrs Gail Johnson,2/5/2017,2/7/2017,Medium,SKU929,3,178.47,80,10%,19.99,Regular Air,Small Box,535.41,53.541,481.869,501.859
41543,C089,Mr Robert Carlton,2/6/2017,2/10/2017,Low,SKU072,45,160.98,43,3%,30,Delivery Truck,Jumbo Drum,7244.1,217.323,7026.777,7056.777
41543,C089,Mrs Gail Johnson,2/6/2017,2/10/2017,Low,SKU1237,24,65.99,26,3%,3.99,Regular Air,Small Box,1583.76,47.5128,1536.2472,1540.2372
26724,C095,Mrs Gail Johnson,2/6/2017,2/8/2017,Critical,SKU1127,2,999.99,451,9%,13.99,Regular Air,Medium Box,1999.98,179.9982,1819.9818,1833.9718
28772,C573,Mr Robert Carlton,2/6/2017,2/7/2017,High,SKU255,16,71.37,24,2%,69,Regular Air,Large Box,1141.92,22.8384,1119.0816,1188.0816
28772,C573,Mrs Gail Johnson,2/6/2017,2/8/2017,High,SKU1239,4,205.99,55,3%,8.99,Express Air,Small Box,823.96,24.7188,799.2412,808.2312
25440,C438,Mr Robert Carlton,2/6/2017,2/6/2017,High,SKU224,30,259.71,6,2%,66.67,Delivery Truck,Jumbo Box,7791.3,155.826,7635.474,7702.144
44002,C392,Mrs Gail Johnson,2/7/2017,2/9/2017,Medium,SKU644,46,6.68,1,5%,5.66,Regular Air,Small Box,307.28,15.364,291.916,297.576
44002,C392,Miss Roseanna Marr,2/7/2017,2/7/2017,Medium,SKU940,14,17.7,8,3%,9.47,Regular Air,Small Box,247.8,7.434,240.366,249.836
46981,C646,Miss Roseanna Marr,2/7/2017,2/7/2017,Medium,SKU444,46,30.56,10,7%,2.99,Regular Air,Small Box,1405.76,98.4032,1307.3568,1310.3468
23808,C248,Mrs Gail Johnson,2/7/2017,2/14/2017,Low,SKU584,30,19.98,8,4%,8.68,Regular Air,Small Box,599.4,23.976,575.424,584.104
23808,C248,Mr Robert Carlton,2/7/2017,2/9/2017,Low,SKU1253,28,125.99,32,8%,7.69,Regular Air,Small Box,3527.72,282.2176,3245.5024,3253.1924
3138,C102,Mrs Gail Johnson,2/8/2017,2/8/2017,Not Specified,SKU1049,4,179.99,69,7%,19.99,Express Air,Small Box,719.96,50.3972,669.5628,689.5528
20162,C332,Mr Robert Carlton,2/8/2017,2/9/2017,Medium,SKU385,38,15.16,5,3%,15.09,Regular Air,Small Box,576.08,17.2824,558.7976,573.8876
59942,C517,Mrs Gail Johnson,2/8/2017,2/10/2017,Medium,SKU1006,47,15.98,1,7%,8.99,Regular Air,Small Pack,751.06,52.5742,698.4858,707.4758
56581,C311,Mrs Gail Johnson,2/8/2017,2/11/2017,High,SKU203,20,105.98,6,10%,13.99,Express Air,Medium Box,2119.6,211.96,1907.64,1921.63
40128,C155,Miss Roseanna Marr,2/9/2017,2/16/2017,Low,SKU001,43,240.98,95,1%,60.2,Delivery Truck,Jumbo Box,10362.14,103.6214,10258.5186,10318.7186
41604,C251,Mrs Gail Johnson,2/10/2017,2/11/2017,Medium,SKU373,22,6.37,3,6%,5.19,Regular Air,Small Box,140.14,8.4084,131.7316,136.9216
9222,C340,Miss Roseanna Marr,2/10/2017,2/11/2017,High,SKU612,41,11.34,1,4%,5.01,Regular Air,Small Box,464.94,18.5976,446.3424,451.3524
31078,C279,Mrs Gail Johnson,2/10/2017,2/11/2017,Critical,SKU1132,7,13.99,4,1%,7.51,Regular Air,Medium Box,97.93,0.9793,96.9507,104.4607
44325,C493,Mrs Gail Johnson,2/10/2017,2/12/2017,Medium,SKU094,44,20.28,8,0%,14.39,Regular Air,Small Box,892.32,0,892.32,906.71
52258,C741,Mrs Gail Johnson,2/10/2017,2/17/2017,Low,SKU092,5,12.22,6,4%,2.85,Regular Air,Small Pack,61.1,2.444,58.656,61.506
45414,C302,Miss Roseanna Marr,2/11/2017,2/12/2017,Critical,SKU287,17,60.98,13,8%,49,Regular Air,Large Box,1036.66,82.9328,953.7272,1002.7272
47493,C530,Mr Robert Carlton,2/11/2017,2/13/2017,Critical,SKU039,36,270.98,54,7%,50,Delivery Truck,Jumbo Drum,9755.28,682.8696,9072.4104,9122.4104
14983,C638,Mrs Gail Johnson,2/11/2017,2/12/2017,High,SKU1251,48,205.99,102,5%,8.99,Express Air,Small Box,9887.52,494.376,9393.144,9402.134
14983,C638,Mrs Gail Johnson,2/11/2017,2/12/2017,High,SKU1255,18,205.99,20,8%,8.99,Regular Air,Small Box,3707.82,296.6256,3411.1944,3420.1844
18790,C574,Mrs Gail Johnson,2/11/2017,2/13/2017,High,SKU1111,7,2036.48,685,1%,14.7,Delivery Truck,Jumbo Drum,14255.36,142.5536,14112.8064,14127.5064
42339,C138,Mr Robert Carlton,2/12/2017,2/12/2017,Critical,SKU702,31,6.48,2,2%,9.68,Regular Air,Small Box,200.88,4.0176,196.8624,206.5424
14211,C286,Mrs Gail Johnson,2/12/2017,2/15/2017,Not Specified,SKU1090,22,150.98,11,4%,13.99,Regular Air,Medium Box,3321.56,132.8624,3188.6976,3202.6876
14211,C286,Miss Roseanna Marr,2/12/2017,2/14/2017,Not Specified,SKU913,14,176.19,58,4%,11.87,Regular Air,Small Box,2466.66,98.6664,2367.9936,2379.8636
14823,C213,Mrs Gail Johnson,2/12/2017,2/21/2017,Low,SKU537,15,7.31,2,10%,0.49,Regular Air,Small Box,109.65,10.965,98.685,99.175
14823,C213,Mr Robert Carlton,2/12/2017,2/12/2017,Low,SKU832,20,6.7,1,8%,1.56,Regular Air,Wrap Bag,134,10.72,123.28,124.84
833,C584,Miss Roseanna Marr,2/12/2017,2/13/2017,Medium,SKU402,1,12.53,1,3%,7.17,Regular Air,Small Box,12.53,0.3759,12.1541,19.3241
59104,C003,Miss Roseanna Marr,2/12/2017,2/15/2017,High,SKU395,13,14.27,3,8%,7.27,Express Air,Small Box,185.51,14.8408,170.6692,177.9392
59104,C003,Mr Robert Carlton,2/12/2017,2/15/2017,High,SKU855,22,2.98,1,4%,1.58,Regular Air,Wrap Bag,65.56,2.6224,62.9376,64.5176
59104,C003,Mrs Gail Johnson,2/12/2017,2/14/2017,High,SKU1238,38,115.99,5,5%,2.5,Regular Air,Small Box,4407.62,220.381,4187.239,4189.739
57856,C789,Miss Roseanna Marr,2/12/2017,2/13/2017,Medium,SKU456,17,7.1,2,6%,6.05,Regular Air,Small Box,120.7,7.242,113.458,119.508
57856,C789,Miss Roseanna Marr,2/12/2017,2/13/2017,Medium,SKU799,31,2.78,1,2%,0.97,Regular Air,Wrap Bag,86.18,1.7236,84.4564,85.4264
52227,C777,Mrs Gail Johnson,2/12/2017,2/15/2017,Medium,SKU721,37,6.48,3,5%,8.19,Regular Air,Small Box,239.76,11.988,227.772,235.962
21572,C783,Mr Robert Carlton,2/13/2017,2/15/2017,Critical,SKU156,42,194.3,18,3%,11.54,Regular Air,Large Box,8160.6,244.818,7915.782,7927.322
16612,C669,Mrs Gail Johnson,2/13/2017,2/14/2017,High,SKU1110,45,80.97,6,5%,30.06,Delivery Truck,Jumbo Box,3643.65,182.1825,3461.4675,3491.5275
16612,C669,Miss Roseanna Marr,2/13/2017,2/15/2017,High,SKU706,6,6.48,3,0%,10.05,Regular Air,Small Box,38.88,0,38.88,48.93
54055,C461,Miss Roseanna Marr,2/13/2017,2/15/2017,Critical,SKU019,44,120.98,55,2%,58.64,Delivery Truck,Jumbo Box,5323.12,106.4624,5216.6576,5275.2976
57506,C741,Mr Robert Carlton,2/13/2017,2/13/2017,Medium,SKU585,48,7.28,3,10%,5.47,Regular Air,Small Box,349.44,34.944,314.496,319.966
13408,C398,Miss Roseanna Marr,2/14/2017,2/16/2017,Low,SKU208,4,60.65,3,4%,12.23,Regular Air,Medium Box,242.6,9.704,232.896,245.126
14913,C352,Mrs Gail Johnson,2/14/2017,2/15/2017,High,SKU584,47,19.98,1,1%,8.68,Regular Air,Small Box,939.06,9.3906,929.6694,938.3494
48836,C574,Miss Roseanna Marr,2/14/2017,2/16/2017,Critical,SKU231,8,348.21,152,9%,40.19,Delivery Truck,Jumbo Box,2785.68,250.7112,2534.9688,2575.1588
56452,C144,Miss Roseanna Marr,2/14/2017,2/15/2017,Not Specified,SKU241,34,236.97,32,0%,59.24,Delivery Truck,Jumbo Box,8056.98,0,8056.98,8116.22
46119,C131,Miss Roseanna Marr,2/15/2017,2/17/2017,Critical,SKU375,23,3.8,1,3%,1.49,Regular Air,Small Box,87.4,2.622,84.778,86.268
46119,C131,Mr Robert Carlton,2/15/2017,2/17/2017,Critical,SKU548,20,7.98,1,7%,1.25,Regular Air,Wrap Bag,159.6,11.172,148.428,149.678
46119,C131,Mr Robert Carlton,2/15/2017,2/16/2017,Critical,SKU230,46,417.4,165,7%,75.23,Delivery Truck,Jumbo Box,19200.4,1344.028,17856.372,17931.602
32741,C090,Mrs Gail Johnson,2/15/2017,2/22/2017,Low,SKU925,13,9.71,2,7%,9.45,Regular Air,Small Box,126.23,8.8361,117.3939,126.8439
34498,C617,Miss Roseanna Marr,2/15/2017,2/20/2017,Low,SKU464,4,8.74,3,9%,1.39,Express Air,Small Box,34.96,3.1464,31.8136,33.2036
34498,C617,Miss Roseanna Marr,2/15/2017,2/20/2017,Low,SKU558,3,18.97,6,9%,9.03,Regular Air,Small Box,56.91,5.1219,51.7881,60.8181
33095,C541,Miss Roseanna Marr,2/15/2017,2/17/2017,Not Specified,SKU993,30,159.99,61,1%,5.5,Regular Air,Small Box,4799.7,47.997,4751.703,4757.203
33095,C541,Mr Robert Carlton,2/15/2017,2/16/2017,Not Specified,SKU174,34,78.69,27,10%,19.99,Regular Air,Small Box,2675.46,267.546,2407.914,2427.904
32037,C251,Mrs Gail Johnson,2/16/2017,2/23/2017,Low,SKU358,37,8.6,1,4%,6.19,Regular Air,Small Box,318.2,12.728,305.472,311.662
32037,C251,Mrs Gail Johnson,2/16/2017,2/20/2017,Low,SKU1073,15,699.99,249,7%,24.49,Regular Air,Large Box,10499.85,734.9895,9764.8605,9789.3505
55874,C269,Miss Roseanna Marr,2/16/2017,2/17/2017,Medium,SKU456,28,7.1,2,0%,6.05,Regular Air,Small Box,198.8,0,198.8,204.85
55874,C269,Miss Roseanna Marr,2/16/2017,2/18/2017,Medium,SKU1010,41,4.98,1,1%,4.62,Express Air,Small Pack,204.18,2.0418,202.1382,206.7582
48998,C697,Mr Robert Carlton,2/16/2017,2/18/2017,Low,SKU483,15,11.58,4,4%,6.97,Regular Air,Small Box,173.7,6.948,166.752,173.722
55874,C269,Mr Robert Carlton,2/16/2017,2/16/2017,Medium,SKU492,24,5.68,2,6%,1.39,Regular Air,Small Box,136.32,8.1792,128.1408,129.5308
